# ------------------------------
# XFoil Interface for Python
# ------------------------------
# 
# Airfoil,root
# Reynolds number,1300000.0
# Ncrit,9.0
# Mach,0.0
# n_node,250
# max_iter, 300
# ------------------------------
# alpha_deg, cl, cd, cm, cpmin, top_xtr, bot_xtr
3.200000000000001066e+00 7.980877757072448730e-01 7.881335914134979248e-03 -9.448687732219696045e-02 -1.230069875717163086e+00 6.999999880790710449e-01 1.999999955296516418e-02
3.300000000000000711e+00 8.087455630302429199e-01 7.964732125401496887e-03 -9.444128721952438354e-02 -1.258191823959350586e+00 6.999999880790710449e-01 1.999999955296516418e-02
3.400000000000000355e+00 8.193975090980529785e-01 8.048833347856998444e-03 -9.439593553543090820e-02 -1.287038445472717285e+00 6.999999880790710449e-01 1.999999955296516418e-02
3.500000000000000000e+00 8.299767374992370605e-01 8.140747435390949249e-03 -9.434065967798233032e-02 -1.317833662033081055e+00 6.999999880790710449e-01 1.999999955296516418e-02
3.600000000000001421e+00 8.404729366302490234e-01 8.241641335189342499e-03 -9.427404403686523438e-02 -1.348690748214721680e+00 6.999999880790710449e-01 1.999999955296516418e-02
3.700000000000001066e+00 8.508871197700500488e-01 8.351463824510574341e-03 -9.419643878936767578e-02 -1.379608631134033203e+00 6.999999880790710449e-01 1.999999955296516418e-02
3.800000000000000711e+00 8.612418770790100098e-01 8.467769250273704529e-03 -9.411121159791946411e-02 -1.410615921020507812e+00 6.999999880790710449e-01 1.999999955296516418e-02
3.900000000000000355e+00 8.715451359748840332e-01 8.589648641645908356e-03 -9.401956200599670410e-02 -1.441721677780151367e+00 6.999999880790710449e-01 1.999999955296516418e-02
4.000000000000000000e+00 8.819136619567871094e-01 8.703931234776973724e-03 -9.393834322690963745e-02 -1.475743651390075684e+00 6.999999880790710449e-01 1.999999955296516418e-02
4.100000000000001421e+00 8.921219706535339355e-01 8.835702203214168549e-03 -9.383489191532135010e-02 -1.509924769401550293e+00 6.999999880790710449e-01 1.999999955296516418e-02
4.200000000000001066e+00 9.022666215896606445e-01 8.974044583737850189e-03 -9.372324496507644653e-02 -1.544209599494934082e+00 6.999999880790710449e-01 1.999999955296516418e-02
4.300000000000000711e+00 9.122826457023620605e-01 9.126325137913227081e-03 -9.359407424926757812e-02 -1.578475475311279297e+00 6.999999880790710449e-01 1.999999955296516418e-02
4.400000000000000355e+00 9.222137928009033203e-01 9.287546388804912567e-03 -9.345369786024093628e-02 -1.612793684005737305e+00 6.999999880790710449e-01 1.999999955296516418e-02
4.500000000000000000e+00 9.321240782737731934e-01 9.450389072299003601e-03 -9.331101179122924805e-02 -1.649192810058593750e+00 6.999999880790710449e-01 1.999999955296516418e-02
4.600000000000001421e+00 9.420529603958129883e-01 9.610296227037906647e-03 -9.317127615213394165e-02 -1.687156915664672852e+00 6.999999880790710449e-01 1.999999955296516418e-02
4.700000000000001066e+00 9.519781470298767090e-01 9.769555181264877319e-03 -9.303133934736251831e-02 -1.725363016128540039e+00 6.999999880790710449e-01 1.999999955296516418e-02
4.800000000000000711e+00 9.618373513221740723e-01 9.935243986546993256e-03 -9.288228303194046021e-02 -1.763683080673217773e+00 6.999999880790710449e-01 1.999999955296516418e-02
4.900000000000000355e+00 9.716307520866394043e-01 1.010720897465944290e-02 -9.272414445877075195e-02 -1.802114129066467285e+00 6.999999880790710449e-01 1.999999955296516418e-02
5.000000000000000000e+00 9.814916253089904785e-01 1.027017552405595779e-02 -9.257548302412033081e-02 -1.840934634208679199e+00 6.999999880790710449e-01 1.999999955296516418e-02
5.100000000000001421e+00 9.914041161537170410e-01 1.042607892304658890e-02 -9.243368357419967651e-02 -1.881080031394958496e+00 6.999999880790710449e-01 1.999999955296516418e-02
5.200000000000001066e+00 1.001476168632507324e+00 1.056252792477607727e-02 -9.231388568878173828e-02 -1.924494028091430664e+00 6.999999880790710449e-01 1.999999955296516418e-02
5.300000000000000711e+00 1.011536359786987305e+00 1.069893781095743179e-02 -9.219227731227874756e-02 -1.968192934989929199e+00 6.999999880790710449e-01 1.999999955296516418e-02
5.400000000000000355e+00 1.021589517593383789e+00 1.083465106785297394e-02 -9.206966310739517212e-02 -2.012188434600830078e+00 6.999999880790710449e-01 1.999999955296516418e-02
5.500000000000000000e+00 1.031650185585021973e+00 1.096802763640880585e-02 -9.194801747798919678e-02 -2.056513071060180664e+00 6.999999880790710449e-01 1.999999955296516418e-02
5.600000000000001421e+00 1.041718959808349609e+00 1.109899953007698059e-02 -9.182734787464141846e-02 -2.101167440414428711e+00 6.999999880790710449e-01 1.999999955296516418e-02
5.700000000000001066e+00 1.051868557929992676e+00 1.121935900300741196e-02 -9.171790629625320435e-02 -2.146326303482055664e+00 6.999999880790710449e-01 1.999999955296516418e-02
5.800000000000000711e+00 1.062141299247741699e+00 1.132462080568075180e-02 -9.162523597478866577e-02 -2.192080974578857422e+00 6.999999880790710449e-01 1.999999955296516418e-02
5.900000000000000355e+00 1.072268486022949219e+00 1.144468877464532852e-02 -9.151183813810348511e-02 -2.240807771682739258e+00 6.999999880790710449e-01 1.999999955296516418e-02
6.000000000000000000e+00 1.082440614700317383e+00 1.155790779739618301e-02 -9.140548110008239746e-02 -2.290996551513671875e+00 6.999999880790710449e-01 1.999999955296516418e-02
6.100000000000001421e+00 1.092623591423034668e+00 1.166851352900266647e-02 -9.130021184682846069e-02 -2.341574192047119141e+00 6.999999880790710449e-01 1.999999955296516418e-02
6.199999999999999289e+00 1.102618098258972168e+00 1.179821975529193878e-02 -9.116853773593902588e-02 -2.392032623291015625e+00 6.999999880790710449e-01 1.999999955296516418e-02
6.300000000000000711e+00 1.112882375717163086e+00 1.189657859504222870e-02 -9.107485413551330566e-02 -2.443570375442504883e+00 6.999999880790710449e-01 1.999999955296516418e-02
6.400000000000002132e+00 1.122863173484802246e+00 1.202458329498767853e-02 -9.094030410051345825e-02 -2.494694709777832031e+00 6.999999880790710449e-01 1.999999955296516418e-02
6.500000000000000000e+00 1.133151054382324219e+00 1.211735885590314865e-02 -9.084925800561904907e-02 -2.547000885009765625e+00 6.999999880790710449e-01 1.999999955296516418e-02
6.600000000000001421e+00 1.143172860145568848e+00 1.223736815154552460e-02 -9.072065353393554688e-02 -2.598963737487792969e+00 6.999999880790710449e-01 1.999999955296516418e-02
6.699999999999999289e+00 1.153300881385803223e+00 1.234442554414272308e-02 -9.060597419738769531e-02 -2.651864528656005859e+00 6.999999880790710449e-01 1.999999955296516418e-02
6.800000000000000711e+00 1.163392066955566406e+00 1.245327852666378021e-02 -9.048770368099212646e-02 -2.709072828292846680e+00 6.999999880790710449e-01 1.999999955296516418e-02
6.900000000000002132e+00 1.173223495483398438e+00 1.258863415569067001e-02 -9.033063799142837524e-02 -2.765871286392211914e+00 6.999999880790710449e-01 1.999999955296516418e-02
7.000000000000000000e+00 1.183430552482604980e+00 1.268139574676752090e-02 -9.022934734821319580e-02 -2.824288368225097656e+00 6.999999880790710449e-01 1.999999955296516418e-02
7.100000000000001421e+00 1.193318128585815430e+00 1.280645001679658890e-02 -9.008204191923141479e-02 -2.882160902023315430e+00 6.999999880790710449e-01 1.999999955296516418e-02
7.199999999999999289e+00 1.203203558921813965e+00 1.293054409325122833e-02 -8.993133157491683960e-02 -2.940313100814819336e+00 6.999999880790710449e-01 1.999999955296516418e-02
7.300000000000000711e+00 1.213330030441284180e+00 1.302671339362859726e-02 -8.981763571500778198e-02 -2.999708652496337891e+00 6.999999880790710449e-01 1.999999955296516418e-02
7.400000000000002132e+00 1.223183274269104004e+00 1.314965635538101196e-02 -8.966468274593353271e-02 -3.058682918548583984e+00 6.999999880790710449e-01 1.999999955296516418e-02
7.500000000000000000e+00 nan nan nan nan 6.999999880790710449e-01 1.999999955296516418e-02
7.600000000000001421e+00 1.242929935455322266e+00 1.338622998446226120e-02 -8.936057984828948975e-02 -3.180571556091308594e+00 6.999999880790710449e-01 1.999999955296516418e-02
7.699999999999999289e+00 1.252799987792968750e+00 1.350106950849294662e-02 -8.921094983816146851e-02 -3.248240232467651367e+00 6.999999880790710449e-01 1.999999955296516418e-02
7.800000000000000711e+00 1.262375473976135254e+00 1.364418119192123413e-02 -8.901806175708770752e-02 -3.317229270935058594e+00 6.999999880790710449e-01 1.999999955296516418e-02
7.900000000000002132e+00 1.272036552429199219e+00 1.377702970057725906e-02 -8.883394300937652588e-02 -3.387335062026977539e+00 6.999999880790710449e-01 1.999999955296516418e-02
8.000000000000000000e+00 1.281978249549865723e+00 1.387799158692359924e-02 -8.869525790214538574e-02 -3.463677406311035156e+00 6.999999880790710449e-01 1.999999955296516418e-02
8.100000000000001421e+00 1.291658759117126465e+00 1.400345377624034882e-02 -8.851787447929382324e-02 -3.549371957778930664e+00 6.999999880790710449e-01 1.999999955296516418e-02
8.199999999999999289e+00 1.301084041595458984e+00 1.415258459746837616e-02 -8.830187469720840454e-02 -3.634644985198974609e+00 6.999999880790710449e-01 1.999999955296516418e-02
8.300000000000000711e+00 1.310453176498413086e+00 1.430606469511985779e-02 -8.807150274515151978e-02 -3.720113039016723633e+00 6.999999880790710449e-01 1.999999955296516418e-02
8.400000000000002132e+00 1.320326805114746094e+00 1.440488919615745544e-02 -8.792316913604736328e-02 -3.810747861862182617e+00 6.999999880790710449e-01 1.999999955296516418e-02
8.500000000000000000e+00 nan nan nan nan 6.999999880790710449e-01 1.999999955296516418e-02
8.600000000000001421e+00 nan nan nan nan 6.999999880790710449e-01 1.999999955296516418e-02
8.699999999999999289e+00 nan nan nan nan 6.999999880790710449e-01 1.999999955296516418e-02
8.800000000000000711e+00 1.357754707336425781e+00 1.498011592775583267e-02 -8.702322840690612793e-02 -4.270894527435302734e+00 6.999999880790710449e-01 1.999999955296516418e-02
8.900000000000002132e+00 nan nan nan nan 6.999999880790710449e-01 1.999999955296516418e-02
9.000000000000000000e+00 nan nan nan nan 6.999999880790710449e-01 1.999999955296516418e-02
9.100000000000001421e+00 1.385598182678222656e+00 1.540173217654228210e-02 -8.632550388574600220e-02 -4.637874603271484375e+00 6.999999880790710449e-01 1.999999955296516418e-02
9.200000000000002842e+00 nan nan nan nan 6.999999880790710449e-01 1.999999955296516418e-02
9.300000000000000711e+00 1.403073906898498535e+00 1.447033137083053589e-02 -8.611639589071273804e-02 -4.872575283050537109e+00 6.999999880790710449e-01 1.999999955296516418e-02
9.400000000000002132e+00 1.412572026252746582e+00 1.459775306284427643e-02 -8.592401444911956787e-02 -5.001758575439453125e+00 6.999999880790710449e-01 1.999999955296516418e-02
